"","name","address","category"
"203","신&유법률사무소","서울특별시 마포구 월드컵북로56길 9 (주)우리기술 사옥","전문,기술서비스 > 법률사무소"
"204","법무법인 코러스","서울특별시 종로구 종로 199","전문,기술서비스 > 법률사무소"
"205","변호사 박금복 법률사무소","서울특별시 마포구 동교로 176 청휘빌딩 3F","전문,기술서비스 > 법률사무소"
"206","법무법인 태율","서울특별시 서초구 서초대로 251 삼우빌딩 3층","전문,기술서비스 > 법률사무소"
"207","장헌 법률사무소","서울특별시 서초구 서초중앙로 63-6 세진빌딩 8층","전문,기술서비스 > 법률사무소"
"208","홍학 법률사무소","서울특별시 영등포구 당산로 133 서림빌딩 206, 207호","전문,기술서비스 > 법률사무소"
"209","법무법인 태승","서울특별시 서초구 서초중앙로 125 로이어즈타워빌딩 3층, 12층","전문,기술서비스 > 법률사무소"
"210","법무법인 민","서울특별시 강남구 테헤란로 126 대공빌딩","전문,기술서비스 > 법률사무소"
"211","법무법인 제이앤씨","서울특별시 서초구 서초대로 264 법조타워빌딩 10층","전문,기술서비스 > 법률사무소"
"212","법무법인소원 서울분사무소","서울특별시 서초구 서초대로 278 금화빌딩","전문,기술서비스 > 법률사무소"
"213","신&유법률사무소","서울특별시 마포구 월드컵북로56길 9 (주)우리기술 사옥","전문,기술서비스 > 법률사무소"
"214","법무법인 코러스","서울특별시 종로구 종로 199","전문,기술서비스 > 법률사무소"
"215","변호사 박금복 법률사무소","서울특별시 마포구 동교로 176 청휘빌딩 3F","전문,기술서비스 > 법률사무소"
"216","법무법인 태율","서울특별시 서초구 서초대로 251 삼우빌딩 3층","전문,기술서비스 > 법률사무소"
"217","장헌 법률사무소","서울특별시 서초구 서초중앙로 63-6 세진빌딩 8층","전문,기술서비스 > 법률사무소"
"218","홍학 법률사무소","서울특별시 영등포구 당산로 133 서림빌딩 206, 207호","전문,기술서비스 > 법률사무소"
"219","법무법인 태승","서울특별시 서초구 서초중앙로 125 로이어즈타워빌딩 3층, 12층","전문,기술서비스 > 법률사무소"
"220","법무법인 민","서울특별시 강남구 테헤란로 126 대공빌딩","전문,기술서비스 > 법률사무소"
"221","법무법인엘케이파트너스","서울특별시 강남구 테헤란로14길 16 라인빌딩 2층","전문,기술서비스 > 법률사무소"
"222","변호사한승훈법률사무소","서울특별시 강서구 화곡로 296 강서아이파크(I PARK)","전문,기술서비스 > 법률사무소"
"223","법률사무소 LNC","서울특별시 서초구 서초중앙로 63 리더스빌딩 7층","전문,기술서비스 > 법률사무소"
"224","뮤직큐브","서울특별시 강남구 논현로 722 신한빌딩","전문,기술서비스 > 법무"
"225","법무법인태성 서울주사무소","서울특별시 서초구 반포대로30길 81 웅진타워 9층 902호","전문,기술서비스 > 법률사무소"
"226","법무법인 동신","서울특별시 서초구 서초대로 302 인앤인오피스","전문,기술서비스 > 법률사무소"
"227","법무법인 모두의법률","서울특별시 강남구 학동로42길 21","전문,기술서비스 > 법률사무소"
"228","법률사무소 율신","서울특별시 양천구 신월로 374 도림빌딩 602호","전문,기술서비스 > 법률사무소"
"229","법무법인 율원","서울특별시 서초구 서초중앙로 108 케이원빌딩 10층","전문,기술서비스 > 법률사무소"
"230","법무법인이담","서울특별시 서초구 서초대로 248 나주정씨월헌회관빌딩","전문,기술서비스 > 법률사무소"
"231","중국비자서비스센터","서울특별시 중구 퇴계로 173 극동빌딩 3층","전문,기술서비스 > 법무"
"232","법무법인 융평","서울특별시 서초구 서초중앙로 154","전문,기술서비스 > 법률사무소"
"233","법무법인 원","서울특별시 강남구 강남대로 308 랜드마크타워11층","전문,기술서비스 > 법률사무소"
"234","법무법인 엘플러스","서울특별시 마포구 월드컵북로 396","전문,기술서비스 > 법률사무소"
"235","법무법인 중용","서울특별시 서초구 서초대로 324 3층","전문,기술서비스 > 법률사무소"
"236","법무법인푸른","서울특별시 중구 을지로11길 15 2층(수표동, 동화빌딩)","전문,기술서비스 > 법률사무소"
"237","권희진법률사무소","서울특별시 서초구 법원로3길 26 3층","전문,기술서비스 > 법률사무소"
"238","법무법인선우 서초본점","서울특별시 서초구 서초대로 266 아스트라","전문,기술서비스 > 법률사무소"
"239","법무법인 케이에스앤피","서울특별시 서초구 서초중앙로24길 16","전문,기술서비스 > 법률사무소"
"240","공동법률사무소 명전","서울특별시 서초구 서초대로 264 법조타워 12층","전문,기술서비스 > 법률사무소"
"241","법무법인 일조","서울특별시 구로구 디지털로 273 에이스트윈타워2","전문,기술서비스 > 법률사무소"
"242","법무법인 강남","서울특별시 서초구 서초중앙로 217 대동빌딩","전문,기술서비스 > 법률사무소"
"243","법무법인혜안 본사","서울특별시 서초구 서초대로41길 19 에이스빌딩 3층","전문,기술서비스 > 법률사무소"
"244","법무법인 로우","서울특별시 서초구 법원로2길 14 4층","전문,기술서비스 > 법률사무소"
"245","글로벌법률사무소","서울특별시 중구 을지로 254 타임캐슬 오피스텔","전문,기술서비스 > 법률사무소"
"246","법률사무소 대건","서울특별시 서초구 법원로2길 17-5 백영빌딩 2층","전문,기술서비스 > 법률사무소"
