"","name","address","category"
"290","참조은푸드","부산광역시 연제구 고분로143번길 14","제조업 > 식료품제조"
"291","동부식자재푸드","부산광역시 강서구 유통단지1로57번가길 67","제조업 > 식료품제조"
"292","푸드랜드","부산광역시 사상구 새벽시장로 100","제조업 > 식료품제조"
"293","태성푸드","부산광역시 강서구 대저중앙로71번가길 20","제조업 > 육류가공,제조"
"294","선일푸드","부산광역시 사하구 다대로1066번길 6","제조업 > 수산물가공,제조"
"295","로열푸드","부산광역시 북구 낙동대로1778번길 26","제조업 > 식료품제조"
"296","청산내츄럴푸드","부산광역시 기장군 기장읍 반송로 1641","제조업 > 식료품제조"
"297","착한푸드","부산광역시 강서구 대저로 82 더착한","무역 > 식품"
"298","푸드&펀","부산광역시 연제구 중앙대로1251번길 43","제조업 > 식료품제조"
"299","해인푸드","부산광역시 사상구 낙동대로 809-51","제조업 > 육류가공,제조"
"300","다온FOOD","부산광역시 기장군 철마면 안평로11번길 13","제조업 > 식료품제조"
"301","대궐푸드","부산광역시 기장군 정관읍 용수공단2길 30","제조업 > 식료품제조"
"302","비에스엠푸드","부산광역시 강서구 대저중앙로 370-1","제조업 > 면류제조"
"303","당감종합사회복지관부산진구푸드마켓","부산광역시 부산진구 중앙대로 882","사회,복지 > 종합사회복지관"
"304","대성푸드","부산광역시 강서구 낙동남로 680","제조업 > 식료품제조"
"305","케이푸드아이엔지","부산광역시 사상구 새벽로 225 올차빌딩 4F","제조업 > 차류가공,제조"
"306","링스푸드","부산광역시 사하구 다대로320번길 22","제조업 > 육류가공,제조"
"307","YJ푸드","부산광역시 연제구 신금로 10-1","제조업 > 식료품제조"
"308","유니온푸드 부산법원 구내식당","부산광역시 연제구 법원로 31","음식점 > 한식"
"309","현성푸드","부산광역시 강서구 상덕로119번가길 35","제조업 > 수산물가공,제조"
"310","두경푸드","부산광역시 강서구 체육공원로6번길 139-27","제조업 > 식료품제조"
